source,instance,n,cell,seed,k,travel_sec,relleno_sec,msf_k_sec,relleno_msf_sec
stops-floor-sweep-20260720.csv,battery-n800,800,no-floor-lowfloor3600,2,12,20873,11910,12392,8481
stops-floor-sweep-20260720.csv,battery-n800,800,no-floor-lowfloor3600,3,12,20873,11910,12392,8481
stops-floor-sweep-20260720.csv,battery-n1000,1000,no-floor-lowfloor3600,1,14,28040,17077,15529,12511
stops-floor-sweep-20260720.csv,battery-n1000,1000,no-floor-lowfloor3600,2,14,28040,17077,15529,12511
stops-floor-sweep-20260720.csv,battery-n1000,1000,no-floor-lowfloor3600,3,14,28040,17077,15529,12511
stops-floor-sweep-20260720.csv,battery-sparse-n250,250,no-floor-lowfloor3600,1,5,15497,7087,11132,4365
stops-floor-sweep-20260720.csv,battery-sparse-n250,250,no-floor-lowfloor3600,2,5,15497,7087,11132,4365
stops-floor-sweep-20260720.csv,battery-sparse-n250,250,no-floor-lowfloor3600,3,5,15497,7087,11132,4365
stops-floor-sweep-20260720.csv,battery-sparse-n500,500,no-floor-lowfloor3600,1,8,20935,11473,13517,7418
stops-floor-sweep-20260720.csv,battery-sparse-n500,500,no-floor-lowfloor3600,2,8,20935,11473,13517,7418
stops-floor-sweep-20260720.csv,battery-sparse-n500,500,no-floor-lowfloor3600,3,8,20935,11473,13517,7418
stops-floor-sweep-20260720.csv,area-26-n157,157,no-floor-lowfloor3600,1,3,4400,2017,3618,782
stops-floor-sweep-20260720.csv,area-26-n157,157,no-floor-lowfloor3600,2,3,4400,2017,3618,782
stops-floor-sweep-20260720.csv,area-26-n157,157,no-floor-lowfloor3600,3,3,4400,2017,3618,782
stops-floor-sweep-20260720.csv,area-27-n72,72,no-floor-lowfloor3600,1,1,1502,963,1303,199
stops-floor-sweep-20260720.csv,area-27-n72,72,no-floor-lowfloor3600,2,1,1502,963,1303,199
stops-floor-sweep-20260720.csv,area-27-n72,72,no-floor-lowfloor3600,3,1,1502,963,1303,199
stops-floor-sweep-20260720.csv,area-29-n43,43,no-floor-lowfloor3600,1,1,999,611,789,210
stops-floor-sweep-20260720.csv,area-29-n43,43,no-floor-lowfloor3600,2,1,999,611,789,210
stops-floor-sweep-20260720.csv,area-29-n43,43,no-floor-lowfloor3600,3,1,999,611,789,210
stops-floor-sweep-20260720.csv,reference-n1607,1607,no-floor-lowfloor3600,1,25,58278,31222,30823,27455
stops-floor-sweep-20260720.csv,reference-n1607,1607,no-floor-lowfloor3600,2,25,58236,31180,30823,27413
stops-floor-sweep-20260720.csv,reference-n1607,1607,no-floor-lowfloor3600,3,25,58278,31222,30823,27455
stops-floor-sweep-20260720.csv,battery-n50,50,no-floor-lowfloor5400,1,1,3419,1352,2746,673
stops-floor-sweep-20260720.csv,battery-n50,50,no-floor-lowfloor5400,2,1,3419,1352,2746,673
stops-floor-sweep-20260720.csv,battery-n50,50,no-floor-lowfloor5400,3,1,3419,1352,2746,673
stops-floor-sweep-20260720.csv,battery-n100,100,no-floor-lowfloor5400,1,2,4301,1841,2601,1700
stops-floor-sweep-20260720.csv,battery-n100,100,no-floor-lowfloor5400,2,2,4301,1841,2601,1700
stops-floor-sweep-20260720.csv,battery-n100,100,no-floor-lowfloor5400,3,2,4301,1841,2601,1700
stops-floor-sweep-20260720.csv,battery-n200,200,no-floor-lowfloor5400,1,4,8203,4725,4541,3662
stops-floor-sweep-20260720.csv,battery-n200,200,no-floor-lowfloor5400,2,4,8203,4725,4541,3662
stops-floor-sweep-20260720.csv,battery-n200,200,no-floor-lowfloor5400,3,4,8203,4725,4541,3662
stops-floor-sweep-20260720.csv,battery-n400,400,no-floor-lowfloor5400,1,6,12579,7047,7477,5102
stops-floor-sweep-20260720.csv,battery-n400,400,no-floor-lowfloor5400,2,6,12579,7047,7477,5102
stops-floor-sweep-20260720.csv,battery-n400,400,no-floor-lowfloor5400,3,6,12579,7047,7477,5102
stops-floor-sweep-20260720.csv,battery-n800,800,no-floor-lowfloor5400,1,12,22392,13429,12392,10000
stops-floor-sweep-20260720.csv,battery-n800,800,no-floor-lowfloor5400,2,12,22392,13429,12392,10000
stops-floor-sweep-20260720.csv,battery-n800,800,no-floor-lowfloor5400,3,12,22392,13429,12392,10000
stops-floor-sweep-20260720.csv,battery-n1000,1000,no-floor-lowfloor5400,1,15,27039,16087,15438,11601
stops-floor-sweep-20260720.csv,battery-n1000,1000,no-floor-lowfloor5400,2,15,27039,16087,15438,11601
stops-floor-sweep-20260720.csv,battery-n1000,1000,no-floor-lowfloor5400,3,15,27039,16087,15438,11601
stops-floor-sweep-20260720.csv,battery-sparse-n250,250,no-floor-lowfloor5400,1,5,14945,6535,11132,3813
stops-floor-sweep-20260720.csv,battery-sparse-n250,250,no-floor-lowfloor5400,2,5,14945,6535,11132,3813
stops-floor-sweep-20260720.csv,battery-sparse-n250,250,no-floor-lowfloor5400,3,5,14945,6535,11132,3813
stops-floor-sweep-20260720.csv,battery-sparse-n500,500,no-floor-lowfloor5400,1,8,20935,11473,13517,7418
stops-floor-sweep-20260720.csv,battery-sparse-n500,500,no-floor-lowfloor5400,2,8,20935,11473,13517,7418
stops-floor-sweep-20260720.csv,battery-sparse-n500,500,no-floor-lowfloor5400,3,8,20935,11473,13517,7418
stops-floor-sweep-20260720.csv,area-26-n157,157,no-floor-lowfloor5400,1,3,4393,2010,3618,775
stops-floor-sweep-20260720.csv,area-26-n157,157,no-floor-lowfloor5400,2,3,4393,2010,3618,775
stops-floor-sweep-20260720.csv,area-26-n157,157,no-floor-lowfloor5400,3,3,4393,2010,3618,775
stops-floor-sweep-20260720.csv,area-27-n72,72,no-floor-lowfloor5400,1,1,1481,942,1303,178
stops-floor-sweep-20260720.csv,area-27-n72,72,no-floor-lowfloor5400,2,1,1481,942,1303,178
stops-floor-sweep-20260720.csv,area-27-n72,72,no-floor-lowfloor5400,3,1,1481,942,1303,178
stops-floor-sweep-20260720.csv,area-29-n43,43,no-floor-lowfloor5400,1,1,999,611,789,210
stops-floor-sweep-20260720.csv,area-29-n43,43,no-floor-lowfloor5400,2,1,999,611,789,210
stops-floor-sweep-20260720.csv,area-29-n43,43,no-floor-lowfloor5400,3,1,999,611,789,210
stops-floor-sweep-20260720.csv,reference-n1607,1607,no-floor-lowfloor5400,1,25,60141,33085,30823,29318
stops-floor-sweep-20260720.csv,reference-n1607,1607,no-floor-lowfloor5400,2,25,60141,33085,30823,29318
stops-floor-sweep-20260720.csv,reference-n1607,1607,no-floor-lowfloor5400,3,25,60209,33153,30823,29386
stops-floor-sweep-20260720.csv,battery-n50,50,feasible-floor-b095,1,1,3419,1352,2746,673
stops-floor-sweep-20260720.csv,battery-n50,50,feasible-floor-b095,2,1,3419,1352,2746,673
stops-floor-sweep-20260720.csv,battery-n50,50,feasible-floor-b095,3,1,3419,1352,2746,673
stops-floor-sweep-20260720.csv,battery-n100,100,feasible-floor-b095,1,2,4256,1796,2601,1655
stops-floor-sweep-20260720.csv,battery-n100,100,feasible-floor-b095,2,2,4256,1796,2601,1655
stops-floor-sweep-20260720.csv,battery-n100,100,feasible-floor-b095,3,2,4256,1796,2601,1655
stops-floor-sweep-20260720.csv,battery-n200,200,feasible-floor-b095,1,4,8274,4796,4541,3733
stops-floor-sweep-20260720.csv,battery-n200,200,feasible-floor-b095,2,4,8274,4796,4541,3733
stops-floor-sweep-20260720.csv,battery-n200,200,feasible-floor-b095,3,4,8274,4796,4541,3733
stops-floor-sweep-20260720.csv,battery-n400,400,feasible-floor-b095,1,6,14553,9021,7477,7076
stops-floor-sweep-20260720.csv,battery-n400,400,feasible-floor-b095,2,6,14553,9021,7477,7076
stops-floor-sweep-20260720.csv,battery-n400,400,feasible-floor-b095,3,6,14358,8826,7477,6881
stops-floor-sweep-20260720.csv,battery-n800,800,feasible-floor-b095,1,12,21665,12702,12392,9273
stops-floor-sweep-20260720.csv,battery-n800,800,feasible-floor-b095,2,12,21665,12702,12392,9273
stops-floor-sweep-20260720.csv,battery-n800,800,feasible-floor-b095,3,12,21665,12702,12392,9273
stops-floor-sweep-20260720.csv,battery-n1000,1000,feasible-floor-b095,1,15,27169,16217,15438,11731
stops-floor-sweep-20260720.csv,battery-n1000,1000,feasible-floor-b095,2,15,27169,16217,15438,11731
stops-floor-sweep-20260720.csv,battery-n1000,1000,feasible-floor-b095,3,15,27169,16217,15438,11731
stops-floor-sweep-20260720.csv,battery-sparse-n250,250,feasible-floor-b095,1,5,15525,7115,11132,4393
stops-floor-sweep-20260720.csv,battery-sparse-n250,250,feasible-floor-b095,2,5,15525,7115,11132,4393
stops-floor-sweep-20260720.csv,battery-sparse-n250,250,feasible-floor-b095,3,5,15525,7115,11132,4393
stops-floor-sweep-20260720.csv,battery-sparse-n500,500,feasible-floor-b095,1,8,20935,11473,13517,7418
stops-floor-sweep-20260720.csv,battery-sparse-n500,500,feasible-floor-b095,2,8,20935,11473,13517,7418
stops-floor-sweep-20260720.csv,battery-sparse-n500,500,feasible-floor-b095,3,8,20935,11473,13517,7418
stops-floor-sweep-20260720.csv,area-26-n157,157,feasible-floor-b095,1,3,4425,2042,3618,807
stops-floor-sweep-20260720.csv,area-26-n157,157,feasible-floor-b095,2,3,4425,2042,3618,807
stops-floor-sweep-20260720.csv,area-26-n157,157,feasible-floor-b095,3,3,4425,2042,3618,807
stops-floor-sweep-20260720.csv,area-27-n72,72,feasible-floor-b095,1,1,1502,963,1303,199
stops-floor-sweep-20260720.csv,area-27-n72,72,feasible-floor-b095,2,1,1502,963,1303,199
stops-floor-sweep-20260720.csv,area-27-n72,72,feasible-floor-b095,3,1,1502,963,1303,199
stops-floor-sweep-20260720.csv,area-29-n43,43,feasible-floor-b095,1,1,999,611,789,210
stops-floor-sweep-20260720.csv,area-29-n43,43,feasible-floor-b095,2,1,999,611,789,210
stops-floor-sweep-20260720.csv,area-29-n43,43,feasible-floor-b095,3,1,999,611,789,210
stops-floor-sweep-20260720.csv,reference-n1607,1607,feasible-floor-b095,1,25,59345,32289,30823,28522
stops-floor-sweep-20260720.csv,reference-n1607,1607,feasible-floor-b095,2,25,59325,32269,30823,28502
stops-floor-sweep-20260720.csv,reference-n1607,1607,feasible-floor-b095,3,25,59345,32289,30823,28522
stops-floor-sweep-20260720.csv,battery-n50,50,no-floor-stops10,1,1,3569,1502,2746,823
stops-floor-sweep-20260720.csv,battery-n50,50,no-floor-stops10,2,1,3569,1502,2746,823
stops-floor-sweep-20260720.csv,battery-n50,50,no-floor-stops10,3,1,3569,1502,2746,823
stops-floor-sweep-20260720.csv,battery-n100,100,no-floor-stops10,1,2,4450,1990,2601,1849
stops-floor-sweep-20260720.csv,battery-n100,100,no-floor-stops10,2,2,4450,1990,2601,1849
stops-floor-sweep-20260720.csv,battery-n100,100,no-floor-stops10,3,2,4450,1990,2601,1849
stops-floor-sweep-20260720.csv,battery-n200,200,no-floor-stops10,1,4,8962,5484,4541,4421
stops-floor-sweep-20260720.csv,battery-n200,200,no-floor-stops10,2,4,8962,5484,4541,4421
stops-floor-sweep-20260720.csv,battery-n200,200,no-floor-stops10,3,4,8962,5484,4541,4421
stops-floor-sweep-20260720.csv,battery-n400,400,no-floor-stops10,1,6,15526,9994,7477,8049
stops-floor-sweep-20260720.csv,battery-n400,400,no-floor-stops10,2,6,15416,9884,7477,7939
stops-floor-sweep-20260720.csv,battery-n400,400,no-floor-stops10,3,6,15416,9884,7477,7939
stops-floor-sweep-20260720.csv,battery-n800,800,no-floor-stops10,1,12,24023,15060,12392,11631
stops-floor-sweep-20260720.csv,battery-n800,800,no-floor-stops10,2,12,24023,15060,12392,11631
stops-floor-sweep-20260720.csv,battery-n800,800,no-floor-stops10,3,12,24023,15060,12392,11631
stops-floor-sweep-20260720.csv,battery-n1000,1000,no-floor-stops10,1,15,32188,21236,15438,16750
stops-floor-sweep-20260720.csv,battery-n1000,1000,no-floor-stops10,2,15,32188,21236,15438,16750
stops-floor-sweep-20260720.csv,battery-n1000,1000,no-floor-stops10,3,15,32188,21236,15438,16750
stops-floor-sweep-20260720.csv,battery-sparse-n250,250,no-floor-stops10,1,5,16366,7956,11132,5234
stops-floor-sweep-20260720.csv,battery-sparse-n250,250,no-floor-stops10,2,5,16366,7956,11132,5234
stops-floor-sweep-20260720.csv,battery-sparse-n250,250,no-floor-stops10,3,5,16366,7956,11132,5234
stops-floor-sweep-20260720.csv,battery-sparse-n500,500,no-floor-stops10,1,8,23875,14413,13517,10358
stops-floor-sweep-20260720.csv,battery-sparse-n500,500,no-floor-stops10,2,8,23875,14413,13517,10358
stops-floor-sweep-20260720.csv,battery-sparse-n500,500,no-floor-stops10,3,8,23875,14413,13517,10358
stops-floor-sweep-20260720.csv,area-26-n157,157,no-floor-stops10,1,3,4508,2125,3618,890
stops-floor-sweep-20260720.csv,area-26-n157,157,no-floor-stops10,2,3,4508,2125,3618,890
stops-floor-sweep-20260720.csv,area-26-n157,157,no-floor-stops10,3,3,4508,2125,3618,890
stops-floor-sweep-20260720.csv,area-27-n72,72,no-floor-stops10,1,1,1665,1126,1303,362
stops-floor-sweep-20260720.csv,area-27-n72,72,no-floor-stops10,2,1,1665,1126,1303,362
stops-floor-sweep-20260720.csv,area-27-n72,72,no-floor-stops10,3,1,1665,1126,1303,362
stops-floor-sweep-20260720.csv,area-29-n43,43,no-floor-stops10,1,1,999,611,789,210
stops-floor-sweep-20260720.csv,area-29-n43,43,no-floor-stops10,2,1,999,611,789,210
stops-floor-sweep-20260720.csv,area-29-n43,43,no-floor-stops10,3,1,999,611,789,210
stops-floor-sweep-20260720.csv,reference-n1607,1607,no-floor-stops10,1,25,64470,37414,30823,33647
stops-floor-sweep-20260720.csv,reference-n1607,1607,no-floor-stops10,2,25,64478,37422,30823,33655
stops-floor-sweep-20260720.csv,reference-n1607,1607,no-floor-stops10,3,25,64470,37414,30823,33647
stops-floor-sweep-20260720.csv,battery-n50,50,no-floor-stops10,1,1,3784,1717,2746,1038
stops-floor-sweep-20260720.csv,battery-n50,50,no-floor-stops10,2,1,3784,1717,2746,1038
stops-floor-sweep-20260720.csv,battery-n50,50,no-floor-stops10,3,1,3784,1717,2746,1038
stops-floor-sweep-20260720.csv,battery-n100,100,no-floor-stops10,1,2,4903,2443,2601,2302
stops-floor-sweep-20260720.csv,battery-n100,100,no-floor-stops10,2,2,4903,2443,2601,2302
stops-floor-sweep-20260720.csv,battery-n100,100,no-floor-stops10,3,2,4903,2443,2601,2302
stops-floor-sweep-20260720.csv,battery-n200,200,no-floor-stops10,1,4,9124,5646,4541,4583
stops-floor-sweep-20260720.csv,battery-n200,200,no-floor-stops10,2,4,9124,5646,4541,4583
stops-floor-sweep-20260720.csv,battery-n200,200,no-floor-stops10,3,4,9124,5646,4541,4583
stops-floor-sweep-20260720.csv,battery-n400,400,no-floor-stops10,1,6,15556,10024,7477,8079
stops-floor-sweep-20260720.csv,battery-n400,400,no-floor-stops10,2,6,15556,10024,7477,8079
stops-floor-sweep-20260720.csv,battery-n400,400,no-floor-stops10,3,6,15556,10024,7477,8079
stops-floor-sweep-20260720.csv,battery-n800,800,no-floor-stops10,1,12,27657,18694,12392,15265
stops-floor-sweep-20260720.csv,battery-n800,800,no-floor-stops10,2,12,27657,18694,12392,15265
stops-floor-sweep-20260720.csv,battery-n800,800,no-floor-stops10,3,12,27657,18694,12392,15265
stops-floor-sweep-20260720.csv,battery-n1000,1000,no-floor-stops10,1,15,35361,24409,15438,19923
stops-floor-sweep-20260720.csv,battery-n1000,1000,no-floor-stops10,2,15,35361,24409,15438,19923
stops-floor-sweep-20260720.csv,battery-n1000,1000,no-floor-stops10,3,15,35361,24409,15438,19923
stops-floor-sweep-20260720.csv,battery-sparse-n250,250,no-floor-stops10,1,5,15998,7588,11132,4866
stops-floor-sweep-20260720.csv,battery-sparse-n250,250,no-floor-stops10,2,5,15998,7588,11132,4866
stops-floor-sweep-20260720.csv,battery-sparse-n250,250,no-floor-stops10,3,5,15998,7588,11132,4866
stops-floor-sweep-20260720.csv,battery-sparse-n500,500,no-floor-stops10,1,9,24798,15356,13401,11397
stops-floor-sweep-20260720.csv,battery-sparse-n500,500,no-floor-stops10,2,9,24798,15356,13401,11397
stops-floor-sweep-20260720.csv,battery-sparse-n500,500,no-floor-stops10,3,9,24798,15356,13401,11397
stops-floor-sweep-20260720.csv,area-26-n157,157,no-floor-stops10,1,3,4434,2051,3618,816
stops-floor-sweep-20260720.csv,area-26-n157,157,no-floor-stops10,2,3,4434,2051,3618,816
stops-floor-sweep-20260720.csv,area-26-n157,157,no-floor-stops10,3,3,4434,2051,3618,816
stops-floor-sweep-20260720.csv,area-27-n72,72,no-floor-stops10,1,1,1665,1126,1303,362
stops-floor-sweep-20260720.csv,area-27-n72,72,no-floor-stops10,2,1,1665,1126,1303,362
stops-floor-sweep-20260720.csv,area-27-n72,72,no-floor-stops10,3,1,1665,1126,1303,362
stops-floor-sweep-20260720.csv,area-29-n43,43,no-floor-stops10,1,1,999,611,789,210
stops-floor-sweep-20260720.csv,area-29-n43,43,no-floor-stops10,2,1,999,611,789,210
stops-floor-sweep-20260720.csv,area-29-n43,43,no-floor-stops10,3,1,999,611,789,210
stops-floor-sweep-20260720.csv,reference-n1607,1607,no-floor-stops10,1,26,61182,34143,30719,30463
stops-floor-sweep-20260720.csv,reference-n1607,1607,no-floor-stops10,2,26,61182,34143,30719,30463
stops-floor-sweep-20260720.csv,reference-n1607,1607,no-floor-stops10,3,26,61182,34143,30719,30463
combined-floor-sweep-20260720.csv,battery-n50,50,feasible-floor-b060-stops10,1,1,3419,1352,2746,673
combined-floor-sweep-20260720.csv,battery-n50,50,feasible-floor-b060-stops10,2,1,3419,1352,2746,673
combined-floor-sweep-20260720.csv,battery-n50,50,feasible-floor-b060-stops10,3,1,3419,1352,2746,673
combined-floor-sweep-20260720.csv,battery-n100,100,feasible-floor-b060-stops10,1,2,4274,1814,2601,1673
combined-floor-sweep-20260720.csv,battery-n100,100,feasible-floor-b060-stops10,2,2,4274,1814,2601,1673
combined-floor-sweep-20260720.csv,battery-n100,100,feasible-floor-b060-stops10,3,2,4274,1814,2601,1673
combined-floor-sweep-20260720.csv,battery-n200,200,feasible-floor-b060-stops10,1,4,8139,4661,4541,3598
combined-floor-sweep-20260720.csv,battery-n200,200,feasible-floor-b060-stops10,2,4,8139,4661,4541,3598
combined-floor-sweep-20260720.csv,battery-n200,200,feasible-floor-b060-stops10,3,4,8139,4661,4541,3598
combined-floor-sweep-20260720.csv,battery-n400,400,feasible-floor-b060-stops10,1,6,13191,7659,7477,5714
combined-floor-sweep-20260720.csv,battery-n400,400,feasible-floor-b060-stops10,2,6,13191,7659,7477,5714
combined-floor-sweep-20260720.csv,battery-n400,400,feasible-floor-b060-stops10,3,6,13191,7659,7477,5714
combined-floor-sweep-20260720.csv,battery-n800,800,feasible-floor-b060-stops10,1,12,21391,12428,12392,8999
combined-floor-sweep-20260720.csv,battery-n800,800,feasible-floor-b060-stops10,2,12,21391,12428,12392,8999
combined-floor-sweep-20260720.csv,battery-n800,800,feasible-floor-b060-stops10,3,12,21391,12428,12392,8999
combined-floor-sweep-20260720.csv,battery-n1000,1000,feasible-floor-b060-stops10,1,15,27490,16538,15438,12052
combined-floor-sweep-20260720.csv,battery-n1000,1000,feasible-floor-b060-stops10,2,15,27490,16538,15438,12052
combined-floor-sweep-20260720.csv,battery-n1000,1000,feasible-floor-b060-stops10,3,15,27490,16538,15438,12052
combined-floor-sweep-20260720.csv,battery-sparse-n250,250,feasible-floor-b060-stops10,1,5,15497,7087,11132,4365
combined-floor-sweep-20260720.csv,battery-sparse-n250,250,feasible-floor-b060-stops10,2,5,15497,7087,11132,4365
combined-floor-sweep-20260720.csv,battery-sparse-n250,250,feasible-floor-b060-stops10,3,5,15497,7087,11132,4365
combined-floor-sweep-20260720.csv,battery-sparse-n500,500,feasible-floor-b060-stops10,1,8,21664,12202,13517,8147
combined-floor-sweep-20260720.csv,battery-sparse-n500,500,feasible-floor-b060-stops10,2,8,21664,12202,13517,8147
combined-floor-sweep-20260720.csv,battery-sparse-n500,500,feasible-floor-b060-stops10,3,8,21664,12202,13517,8147
combined-floor-sweep-20260720.csv,area-26-n157,157,feasible-floor-b060-stops10,1,3,4417,2034,3618,799
combined-floor-sweep-20260720.csv,area-26-n157,157,feasible-floor-b060-stops10,2,3,4417,2034,3618,799
combined-floor-sweep-20260720.csv,area-26-n157,157,feasible-floor-b060-stops10,3,3,4417,2034,3618,799
combined-floor-sweep-20260720.csv,area-27-n72,72,feasible-floor-b060-stops10,1,1,1481,942,1303,178
combined-floor-sweep-20260720.csv,area-27-n72,72,feasible-floor-b060-stops10,2,1,1481,942,1303,178
combined-floor-sweep-20260720.csv,area-27-n72,72,feasible-floor-b060-stops10,3,1,1481,942,1303,178
combined-floor-sweep-20260720.csv,area-29-n43,43,feasible-floor-b060-stops10,1,1,999,611,789,210
combined-floor-sweep-20260720.csv,area-29-n43,43,feasible-floor-b060-stops10,2,1,999,611,789,210
combined-floor-sweep-20260720.csv,area-29-n43,43,feasible-floor-b060-stops10,3,1,999,611,789,210
combined-floor-sweep-20260720.csv,reference-n1607,1607,feasible-floor-b060-stops10,1,25,58159,31103,30823,27336
combined-floor-sweep-20260720.csv,reference-n1607,1607,feasible-floor-b060-stops10,2,25,58159,31103,30823,27336
combined-floor-sweep-20260720.csv,reference-n1607,1607,feasible-floor-b060-stops10,3,25,58159,31103,30823,27336
combined-floor-sweep-20260720.csv,battery-n50,50,feasible-floor-b070-stops10,1,1,3419,1352,2746,673
combined-floor-sweep-20260720.csv,battery-n100,100,feasible-floor-b070-stops10,1,2,4259,1799,2601,1658
combined-floor-sweep-20260720.csv,battery-n200,200,feasible-floor-b070-stops10,1,4,8018,4540,4541,3477
combined-floor-sweep-20260720.csv,battery-n400,400,feasible-floor-b070-stops10,1,6,13148,7616,7477,5671
combined-floor-sweep-20260720.csv,battery-n800,800,feasible-floor-b070-stops10,1,12,21337,12374,12392,8945
combined-floor-sweep-20260720.csv,battery-n1000,1000,feasible-floor-b070-stops10,1,15,26890,15938,15438,11452
combined-floor-sweep-20260720.csv,battery-sparse-n250,250,feasible-floor-b070-stops10,1,5,15497,7087,11132,4365
combined-floor-sweep-20260720.csv,battery-sparse-n500,500,feasible-floor-b070-stops10,1,8,20935,11473,13517,7418
combined-floor-sweep-20260720.csv,area-26-n157,157,feasible-floor-b070-stops10,1,3,4374,1991,3618,756
combined-floor-sweep-20260720.csv,area-27-n72,72,feasible-floor-b070-stops10,1,1,1481,942,1303,178
combined-floor-sweep-20260720.csv,area-29-n43,43,feasible-floor-b070-stops10,1,1,999,611,789,210
combined-floor-sweep-20260720.csv,reference-n1607,1607,feasible-floor-b070-stops10,1,25,59174,32118,30823,28351
combined-floor-sweep-20260720.csv,battery-n50,50,feasible-floor-b085-stops10,1,1,3419,1352,2746,673
combined-floor-sweep-20260720.csv,battery-n100,100,feasible-floor-b085-stops10,1,2,4173,1713,2601,1572
combined-floor-sweep-20260720.csv,battery-n200,200,feasible-floor-b085-stops10,1,4,8311,4833,4541,3770
combined-floor-sweep-20260720.csv,battery-n400,400,feasible-floor-b085-stops10,1,6,12984,7452,7477,5507
combined-floor-sweep-20260720.csv,battery-n800,800,feasible-floor-b085-stops10,1,12,21382,12419,12392,8990
combined-floor-sweep-20260720.csv,battery-n1000,1000,feasible-floor-b085-stops10,1,14,28305,17342,15529,12776
combined-floor-sweep-20260720.csv,battery-sparse-n250,250,feasible-floor-b085-stops10,1,5,14889,6479,11132,3757
combined-floor-sweep-20260720.csv,battery-sparse-n500,500,feasible-floor-b085-stops10,1,8,20935,11473,13517,7418
combined-floor-sweep-20260720.csv,area-26-n157,157,feasible-floor-b085-stops10,1,3,4355,1972,3618,737
combined-floor-sweep-20260720.csv,area-27-n72,72,feasible-floor-b085-stops10,1,1,1504,965,1303,201
combined-floor-sweep-20260720.csv,area-29-n43,43,feasible-floor-b085-stops10,1,1,999,611,789,210
combined-floor-sweep-20260720.csv,reference-n1607,1607,feasible-floor-b085-stops10,1,25,60209,33153,30823,29386
combined-floor-diagnostic-20260720.csv,area-26-n157,157,actual,1,3,4962,2579,3618,1344
combined-floor-diagnostic-20260720.csv,area-26-n157,157,actual,2,3,4962,2579,3618,1344
combined-floor-diagnostic-20260720.csv,area-26-n157,157,actual,3,3,4962,2579,3618,1344
combined-floor-diagnostic-20260720.csv,area-26-n157,157,no-floor,1,3,4300,1917,3618,682
combined-floor-diagnostic-20260720.csv,area-26-n157,157,no-floor,2,3,4300,1917,3618,682
combined-floor-diagnostic-20260720.csv,area-26-n157,157,no-floor,3,3,4300,1917,3618,682
combined-floor-diagnostic-20260720.csv,area-26-n157,157,feasible-floor-b050,1,3,4392,2009,3618,774
combined-floor-diagnostic-20260720.csv,area-26-n157,157,feasible-floor-b050,2,3,4392,2009,3618,774
combined-floor-diagnostic-20260720.csv,area-26-n157,157,feasible-floor-b050,3,3,4392,2009,3618,774
combined-floor-diagnostic-20260720.csv,area-26-n157,157,feasible-floor-b060,1,3,4417,2034,3618,799
combined-floor-diagnostic-20260720.csv,area-26-n157,157,feasible-floor-b060,2,3,4417,2034,3618,799
combined-floor-diagnostic-20260720.csv,area-26-n157,157,feasible-floor-b060,3,3,4417,2034,3618,799
combined-floor-diagnostic-20260720.csv,area-26-n157,157,feasible-floor-b070,1,3,4374,1991,3618,756
combined-floor-diagnostic-20260720.csv,area-26-n157,157,feasible-floor-b070,2,3,4374,1991,3618,756
combined-floor-diagnostic-20260720.csv,area-26-n157,157,feasible-floor-b070,3,3,4374,1991,3618,756
combined-floor-diagnostic-20260720.csv,area-26-n157,157,feasible-floor-b085,1,3,4355,1972,3618,737
combined-floor-diagnostic-20260720.csv,area-26-n157,157,feasible-floor-b085,2,3,4355,1972,3618,737
combined-floor-diagnostic-20260720.csv,area-26-n157,157,feasible-floor-b085,3,3,4355,1972,3618,737
combined-floor-diagnostic-20260720.csv,area-26-n157,157,feasible-floor-b090,1,3,4520,2137,3618,902
combined-floor-diagnostic-20260720.csv,area-26-n157,157,feasible-floor-b090,2,3,4520,2137,3618,902
combined-floor-diagnostic-20260720.csv,area-26-n157,157,feasible-floor-b090,3,3,4520,2137,3618,902
combined-floor-diagnostic-20260720.csv,area-26-n157,157,feasible-floor-b095,1,3,4425,2042,3618,807
combined-floor-diagnostic-20260720.csv,area-26-n157,157,feasible-floor-b095,2,3,4425,2042,3618,807
combined-floor-diagnostic-20260720.csv,area-26-n157,157,feasible-floor-b095,3,3,4425,2042,3618,807
combined-floor-diagnostic-20260720.csv,area-26-n157,157,actual,1,2,3673,1274,3881,
combined-floor-diagnostic-20260720.csv,area-26-n157,157,actual,2,2,3673,1274,3881,
combined-floor-diagnostic-20260720.csv,area-26-n157,157,actual,3,2,3673,1274,3881,
combined-floor-diagnostic-20260720.csv,area-26-n157,157,actual,1,3,4837,2454,3618,1219
combined-floor-diagnostic-20260720.csv,area-26-n157,157,actual,2,3,4837,2454,3618,1219
combined-floor-diagnostic-20260720.csv,area-26-n157,157,actual,3,3,4837,2454,3618,1219
